objective,valid_geo,valid_pos,valid_dd,formula_id
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F02173
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F02473
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F03061
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F03589
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F03673
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F03919
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F03985
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F04135
0.01364570733305153,0.01482989477571963,0.6666666666666666,-0.019586383959204978,F04861
0.013517723712184956,0.023827229655571547,0.5,-0.023944261655118093,F02394
0.013463085360202982,0.02253986225068673,0.6666666666666666,-0.020624092513590764,F04178
0.013444009262617688,0.02714830965278101,0.6666666666666666,-0.021620320308210483,F00624
0.013308736275606785,0.024162133317865635,0.6666666666666666,-0.025523399899009425,F04472
0.013286120332070179,0.030538698998608726,0.8333333333333334,-0.03841477213037703,F00580
0.013252725190785235,0.021919977075813946,0.6666666666666666,-0.020624092513590653,F03578
0.013222714699356432,0.018690788551062164,0.5,-0.0065048317739826444,F01860
0.013221697262334558,0.020541222204025468,0.8333333333333334,-0.01780036497095483,F03936
0.013118013818076965,0.020269463657918953,0.6666666666666666,-0.014089767118982577,F02643
0.013084735552752164,0.027840235383065563,0.8333333333333334,-0.02699711384794301,F01344
0.013001049612886423,0.024828955819077615,0.6666666666666666,-0.03162040241421027,F03666
0.012965528072776795,0.02647649254467112,0.5,-0.02739722323644256,F02793
0.012935840280080761,0.02597555483783621,0.6666666666666666,-0.02702958835198499,F02121
0.012895416969456189,0.019998363729873903,0.6666666666666666,-0.014953914382416444,F00050
0.012814866540417238,0.018115561644317154,0.6666666666666666,-0.0035831928171358163,F03244
0.012790120110806984,0.019520636944448076,0.6666666666666666,-0.0025216184359139193,F01667
0.012754930623360954,0.02205810852031334,0.5,-0.03212233183995039,F01193
0.012730377377768574,0.016953940036500352,0.6666666666666666,-0.0023735007289030774,F01565
0.012668650969514885,0.010821473906555554,0.8333333333333334,-0.021008335415795276,F01473
0.012665498441502677,0.023008320040363798,0.8333333333333334,-0.006939506706479692,F04785
0.012646266906690823,0.02479339363758945,0.8333333333333334,-0.021173597185964677,F03426
0.012634398379579673,0.02363777948855362,0.8333333333333334,-0.006484559871210327,F00149
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F00181
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F00343
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F00709
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F01081
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F01945
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F02305
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F02497
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F02701
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F03817
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F04189
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F04465
0.012632636368115499,0.026534283972354696,0.6666666666666666,-0.031401145629347815,F04645
0.012610578531705075,0.016541143628421455,0.6666666666666666,-0.008800251927569613,F02942
0.012585039793830573,0.01920233797329813,0.8333333333333334,-0.024808521765883218,F00311
0.012544934183208442,0.021607816560571973,0.6666666666666666,-0.029848025368372055,F03736
0.0123692260643598,0.026826059485396115,0.8333333333333334,-0.02654710495413315,F02650
0.012319233631564293,0.02732360398959,0.8333333333333334,-0.04930922071227373,F04877
0.012316049253331813,0.028470973328875222,0.8333333333333334,-0.024290964099801915,F03914
