month_end,history_start,history_end,formula_id,selected_geo,selected_positive,gross_return,turnover,transaction_cost,realized_return
1987-04-30,1985-04-30,1987-03-31,F0001,0.04492126237648164,0.4166666666666667,0.008471706272997093,0.95,0.0019,0.006571706272997093
1987-05-31,1985-05-31,1987-04-30,F0001,0.04383740014575199,0.4166666666666667,0.10362331457160878,0.95,0.0019,0.10172331457160878
1987-06-30,1985-06-30,1987-05-31,F0001,0.055153073061166014,0.4583333333333333,0.2995066751759481,0.95,0.0019,0.2976066751759481
1987-07-31,1985-07-31,1987-06-30,F0001,0.06267216726911551,0.4583333333333333,-0.15038297910256138,0.95,0.0019,-0.1522829791025614
1987-08-31,1985-08-31,1987-07-31,F0001,0.055465822171142154,0.4583333333333333,0.0919363368307855,0.95,0.0019,0.0900363368307855
1987-09-30,1985-09-30,1987-08-31,F0001,0.0679132457948679,0.5,-0.1705294664658462,0.95,0.0019,-0.17242946646584623
1987-10-31,1985-10-31,1987-09-30,F0001,0.05960889837601124,0.5,-0.10150551593412527,0.95,0.0019,-0.10340551593412527
1987-11-30,1985-11-30,1987-10-31,F0001,0.05488434455936875,0.5,-0.11865628817503293,0.95,0.0019,-0.12055628817503293
1987-12-31,1985-12-31,1987-11-30,F0001,0.05184491575740524,0.5,0.18591665259133827,0.95,0.0019,0.18401665259133826
1988-01-31,1986-01-31,1987-12-31,F0001,0.06041226494982532,0.5416666666666666,0.5026797812368664,0.95,0.0019,0.5007797812368664
1988-02-29,1986-02-28,1988-01-31,F0001,0.07968800321892311,0.5833333333333334,0.07015476081448924,0.95,0.0019,0.06825476081448924
1988-03-31,1986-03-31,1988-02-29,F0001,0.08274821150506462,0.625,-0.048743738707122564,0.95,0.0019,-0.05064373870712256
1988-04-30,1986-04-30,1988-03-31,F0001,0.08396062319867514,0.625,0.014134845652335581,0.95,0.0019,0.01223484565233558
1988-05-31,1986-05-31,1988-04-30,F0001,0.08582121846015456,0.6666666666666666,0.04354996815654588,0.95,0.0019,0.04164996815654588
1988-06-30,1986-06-30,1988-05-31,F0001,0.08901818808554696,0.7083333333333334,-0.06343911746268216,0.95,0.0019,-0.06533911746268216
1988-07-31,1986-07-31,1988-06-30,F0001,0.08733959302378191,0.7083333333333334,-0.09803361854440817,0.95,0.0019,-0.09993361854440817
1988-08-31,1986-08-31,1988-07-31,F0001,0.07147745530575578,0.6666666666666666,-0.09090921746730418,0.95,0.0019,-0.09280921746730418
1988-09-30,1986-09-30,1988-08-31,F0001,0.0511423263706039,0.625,-0.08044132764359868,0.95,0.0019,-0.08234132764359868
1988-10-31,1986-10-31,1988-09-30,F0001,0.03941888849533104,0.5833333333333334,0.03309249974762585,0.95,0.0019,0.03119249974762585
1988-11-30,1986-11-30,1988-10-31,F0001,0.0419318926241079,0.625,-0.06406577515482426,0.95,0.0019,-0.06596577515482425
1988-12-31,1986-12-31,1988-11-30,F0001,0.03287002529344063,0.5833333333333334,0.37163454117695616,0.95,0.0019,0.36973454117695614
1989-01-31,1987-01-31,1988-12-31,F0001,0.03785215308434675,0.5833333333333334,-0.016036560624464347,0.95,0.0019,-0.017936560624464346
1989-02-28,1987-02-28,1989-01-31,F0001,0.03617912316335681,0.5416666666666666,0.06521180725136233,0.95,0.0019,0.06331180725136233
1989-03-31,1987-03-31,1989-02-28,F0001,0.026230594184239786,0.5416666666666666,0.07143700635797856,0.95,0.0019,0.06953700635797856
1989-04-30,1987-04-30,1989-03-31,F0001,0.02238886018146924,0.5416666666666666,-0.030158699733458416,0.95,0.0019,-0.032058699733458415
1989-05-31,1987-05-31,1989-04-30,F0001,0.020723126649010215,0.5,0.22585854987971876,0.95,0.0019,0.22395854987971875
1989-06-30,1987-06-30,1989-05-31,F0001,0.025207745189329334,0.5,0.11615273473079513,0.95,0.0019,0.11425273473079513
1989-07-31,1987-07-31,1989-06-30,F0001,0.018720952103459032,0.5,0.2751195584782469,0.95,0.0019,0.27321955847824686
1989-08-31,1987-08-31,1989-07-31,F0001,0.03613359442361852,0.5416666666666666,-0.03846470937853458,0.95,0.0019,-0.04036470937853458
1989-09-30,1987-09-30,1989-08-31,F0001,0.030647465962622356,0.5,0.08514156288302888,0.9,0.0018,0.08334156288302888
1989-10-31,1987-10-31,1989-09-30,F0001,0.04227780393012237,0.5416666666666666,0.021395292176993208,0.9,0.0018,0.01959529217699321
1989-11-30,1987-11-30,1989-10-31,F0001,0.04787580434327032,0.5833333333333334,0.17757131265193862,0.9,0.0018,0.17577131265193863
1989-12-31,1987-12-31,1989-11-30,F0001,0.060631683510653955,0.625,-0.06045310354703448,0.85,0.0017,-0.06215310354703448
1990-01-31,1988-01-31,1989-12-31,F0001,0.05038098702922511,0.5833333333333334,-0.01907338388887451,0.85,0.0017,-0.02077338388887451
1990-02-28,1988-02-29,1990-01-31,F0001,0.031859210954954253,0.5416666666666666,0.08169608933934953,0.85,0.0017,0.07999608933934954
1990-03-31,1988-03-31,1990-02-28,F0001,0.032329294098174755,0.5416666666666666,0.14971035588082038,0.85,0.0017,0.14801035588082037
1990-04-30,1988-04-30,1990-03-31,F0001,0.04053439985352325,0.5833333333333334,0.14751208680771496,0.85,0.0017,0.14581208680771496
1990-05-31,1988-05-31,1990-04-30,F0001,0.045922359350387465,0.5833333333333334,-0.0598370270512237,0.85,0.0017,-0.0615370270512237
1990-06-30,1988-06-30,1990-05-31,F0001,0.04138604344925523,0.5416666666666666,-0.1216780282305906,0.85,0.0017,-0.12337802823059059
1990-07-31,1988-07-31,1990-06-30,F0001,0.038608043193026464,0.5416666666666666,-0.33669457434364913,0.85,0.0017,-0.3383945743436491
1990-08-31,1988-08-31,1990-07-31,F0001,0.02537298182605574,0.5416666666666666,-0.23714594194843241,0.85,0.0017,-0.23884594194843242
1990-09-30,1988-09-30,1990-08-31,F0001,0.017901569160764685,0.5416666666666666,0.005640638400194316,0.85,0.0017,0.003940638400194316
1990-10-31,1988-10-31,1990-09-30,F0001,0.02172001967391557,0.5833333333333334,-0.10652398583079299,0.85,0.0017,-0.10822398583079298
1990-11-30,1988-11-30,1990-10-31,F0001,0.015554897306376159,0.5416666666666666,0.10498310791445482,0.85,0.0017,0.10328310791445483
1990-12-31,1988-12-31,1990-11-30,F0001,0.02262619284802203,0.5833333333333334,0.2164551997358657,0.85,0.0017,0.21475519973586568
1991-01-31,1989-01-31,1990-12-31,F0001,0.01752266992586815,0.5833333333333334,0.03382889951644711,0.85,0.0017,0.03212889951644711
1991-02-28,1989-02-28,1991-01-31,F0001,0.019632947317407057,0.625,0.31106012439671343,0.85,0.0017,0.30936012439671345
1991-03-31,1989-03-31,1991-02-28,F0001,0.028514605818310335,0.625,-0.09680630181560627,0.85,0.0017,-0.09850630181560627
1991-04-30,1989-04-30,1991-03-31,F0001,0.021215544308581302,0.5833333333333334,-0.20602885505259452,0.85,0.0017,-0.20772885505259453
1991-05-31,1989-05-31,1991-04-30,F0001,0.012729476721073052,0.5833333333333334,0.02534132762534047,0.85,0.0017,0.02364132762534047
1991-06-30,1989-06-30,1991-05-31,F0001,0.005215855127378877,0.5833333333333334,-0.06455851110845008,0.85,0.0017,-0.06625851110845007
1991-07-31,1989-07-31,1991-06-30,F0001,-0.0021595170737011005,0.5416666666666666,-0.023203209795205588,0.85,0.0017,-0.024903209795205588
1991-08-31,1989-08-31,1991-07-31,F0001,-0.013189404493598067,0.5,-0.06506965151551854,0.85,0.0017,-0.06676965151551853
1991-09-30,1989-09-30,1991-08-31,F0001,-0.01433595645792718,0.5,-0.015602840030517004,0.85,0.0017,-0.017302840030517002
1991-10-31,1989-10-31,1991-09-30,F0001,-0.018332281638379855,0.4583333333333333,0.08917686872172359,0.85,0.0017,0.0874768687217236
1991-11-30,1989-11-30,1991-10-31,F0001,-0.015692369994316113,0.4583333333333333,0.00526249021286429,0.85,0.0017,0.00356249021286429
1991-12-31,1989-12-31,1991-11-30,F0001,-0.022166113954563582,0.4583333333333333,-0.0641334926975264,0.85,0.0017,-0.06583349269752639
1992-01-31,1990-01-31,1991-12-31,F0001,-0.022326303293427108,0.4583333333333333,-0.05845074358575375,0.85,0.0017,-0.06015074358575375
1992-02-29,1990-02-28,1992-01-31,F0001,-0.023996842958683096,0.4583333333333333,0.10818524820186537,0.85,0.0017,0.10648524820186538
1992-03-31,1990-03-31,1992-02-29,F0001,-0.023010942939077683,0.4583333333333333,0.010880486285780172,0.8,0.0016,0.009280486285780171
1992-04-30,1990-04-30,1992-03-31,F0001,-0.028239775143672596,0.4583333333333333,-0.0752312725355358,0.8,0.0016,-0.0768312725355358
1992-05-31,1990-05-31,1992-04-30,F0001,-0.036948661501399416,0.4166666666666667,0.10010717284682343,0.8,0.0016,0.09850717284682342
1992-06-30,1990-06-30,1992-05-31,F0001,-0.030609307367198357,0.4583333333333333,0.20159321623861529,0.75,0.0015,0.20009321623861528
1992-07-31,1990-07-31,1992-06-30,F0001,-0.017839896691405954,0.5,0.022910447238339415,0.75,0.0015,0.021410447238339413
1992-08-31,1990-08-31,1992-07-31,F0001,9.36583789730161e-05,0.5416666666666666,0.14348456789326,0.75,0.0015,0.14198456789326
1992-09-30,1990-09-30,1992-08-31,F0001,0.01714255882018234,0.5833333333333334,0.20606851968008313,0.7,0.0014,0.20466851968008312
1992-10-31,1990-10-31,1992-09-30,F0001,0.02489680643860015,0.5833333333333334,-0.09477585534596529,0.7,0.0014,-0.09617585534596529
1992-11-30,1990-11-30,1992-10-31,F0001,0.025470046936111768,0.5833333333333334,0.022136158019905483,0.7,0.0014,0.020736158019905485
1992-12-31,1990-12-31,1992-11-30,F0001,0.02215263287461089,0.5833333333333334,-0.052595442618715085,0.7,0.0014,-0.053995442618715084
1993-01-31,1991-01-31,1992-12-31,F0001,0.011558345784701274,0.5416666666666666,-0.03164558328533973,0.65,0.0013,-0.03294558328533973
1993-02-28,1991-02-28,1993-01-31,F0001,0.008817199861672176,0.5,-0.03723874742207762,0.65,0.0013,-0.03853874742207762
1993-03-31,1991-03-31,1993-02-28,F0001,-0.0040814086778824255,0.4583333333333333,-0.06669406644298569,0.65,0.0013,-0.06799406644298568
1993-04-30,1991-04-30,1993-03-31,F0001,-0.002699188942470676,0.4583333333333333,0.013834751876325118,0.65,0.0013,0.012534751876325117
1993-05-31,1991-05-31,1993-04-30,F0001,0.007546680127892946,0.5,0.060461591073613596,0.65,0.0013,0.059161591073613594
1993-06-30,1991-06-30,1993-05-31,F0001,0.008979734636926251,0.5,-0.013134151460936248,0.65,0.0013,-0.014434151460936247
1993-07-31,1991-07-31,1993-06-30,F0001,0.01125318260187047,0.5,0.07028901171909116,0.65,0.0013,0.06898901171909116
1993-08-31,1991-08-31,1993-07-31,F0001,0.015134211833147448,0.5416666666666666,-0.03427230905825053,0.65,0.0013,-0.03557230905825053
1993-09-30,1991-09-30,1993-08-31,F0001,0.016526017323527986,0.5416666666666666,0.11873188073804616,0.65,0.0013,0.11743188073804617
1993-10-31,1991-10-31,1993-09-30,F0001,0.021982725793324942,0.5833333333333334,-0.060022156927406436,0.65,0.0013,-0.06132215692740644
1993-11-30,1991-11-30,1993-10-31,F0001,0.01573615390586869,0.5416666666666666,-0.016289364711029184,0.65,0.0013,-0.017589364711029183
1993-12-31,1991-12-31,1993-11-30,F0001,0.014835001064272824,0.5,-0.06564898141955178,0.65,0.0013,-0.06694898141955177
1994-01-31,1992-01-31,1993-12-31,F0001,0.014784479859180522,0.5,-0.011660960447419641,0.65,0.0013,-0.01296096044741964
1994-02-28,1992-02-29,1994-01-31,F0001,0.016858028316863782,0.5,0.1150467258863007,0.6,0.0012,0.1138467258863007
1994-03-31,1992-03-31,1994-02-28,F0001,0.01713901630270942,0.5,-0.017065818244260136,0.6,0.0012,-0.018265818244260136
1994-04-30,1992-04-30,1994-03-31,F0001,0.015966914551378553,0.4583333333333333,0.030199148931404962,0.55,0.0011,0.029099148931404962
1994-05-31,1992-05-31,1994-04-30,F0001,0.020575732724166018,0.5,-0.056620363243439234,0.55,0.0011,-0.05772036324343923
1994-06-30,1992-06-30,1994-05-31,F0001,0.014073129993813493,0.4583333333333333,0.03859476250072421,0.55,0.0011,0.03749476250072421
1994-07-31,1992-07-31,1994-06-30,F0001,0.007940116852982904,0.4583333333333333,-0.013422421590822273,0.55,0.0011,-0.014522421590822274
1994-08-31,1992-08-31,1994-07-31,F0001,0.006437166418030271,0.4166666666666667,-0.05291341017978268,0.55,0.0011,-0.05401341017978268
1994-09-30,1992-09-30,1994-08-31,F0001,-0.0014280465058275071,0.375,-0.030428792868462624,0.55,0.0011,-0.03152879286846262
1994-10-31,1992-10-31,1994-09-30,F0001,-0.010467273574121028,0.3333333333333333,-0.08428813963565934,0.55,0.0011,-0.08538813963565935
1994-11-30,1992-11-30,1994-10-31,F0001,-0.009977953719260912,0.3333333333333333,0.05870364576318575,0.55,0.0011,0.05760364576318575
1994-12-31,1992-12-31,1994-11-30,F0001,-0.008513224862015889,0.3333333333333333,-0.11043703614010095,0.55,0.0011,-0.11153703614010095
1995-01-31,1993-01-31,1994-12-31,F0001,-0.0111023459624785,0.3333333333333333,0.007933858829879247,0.5,0.001,0.006933858829879247
1995-02-28,1993-02-28,1995-01-31,F0001,-0.009435868757022403,0.375,-0.050533486215780944,0.5,0.001,-0.051533486215780945
1995-03-31,1993-03-31,1995-02-28,F0001,-0.00999735038496452,0.375,-0.10772196231246181,0.5,0.001,-0.10872196231246181
1995-04-30,1993-04-30,1995-03-31,F0001,-0.01183880407580995,0.375,0.16669486294035887,0.5,0.001,0.16569486294035887
1995-05-31,1993-05-31,1995-04-30,F0001,-0.0060220469612563,0.375,0.008225458967595255,0.5,0.001,0.007225458967595255
1995-06-30,1993-06-30,1995-05-31,F0001,-0.008102175074202411,0.375,-0.02468496176458128,0.5,0.001,-0.02568496176458128
1995-07-31,1993-07-31,1995-06-30,F0001,-0.008576570738660028,0.375,-0.02929508291745307,0.44999999999999996,0.0009,-0.03019508291745307
1995-08-31,1993-08-31,1995-07-31,F0001,-0.0125908619608871,0.3333333333333333,-0.023825173342729516,0.4,0.0008,-0.024625173342729515
1995-09-30,1993-09-30,1995-08-31,F0001,-0.01212638346029149,0.3333333333333333,-0.07450702006853141,0.4,0.0008,-0.0753070200685314
1995-10-31,1993-10-31,1995-09-30,F0001,-0.0198886743712543,0.2916666666666667,-0.04747733733957835,0.4,0.0008,-0.048277337339578355
1995-11-30,1993-11-30,1995-10-31,F0001,-0.019324893696333945,0.2916666666666667,0.3841423219308881,0.4,0.0008,0.3833423219308881
1995-12-31,1993-12-31,1995-11-30,F0001,-0.005239932282369741,0.3333333333333333,0.03961520117465246,0.4,0.0008,0.03881520117465246
1996-01-31,1994-01-31,1995-12-31,F0001,-0.0007793953446741941,0.375,0.003471989316712656,0.35,0.0007,0.002771989316712656
1996-02-29,1994-02-28,1996-01-31,F0001,-0.00012078189395359207,0.4166666666666667,-0.00873641557409114,0.35,0.0007,-0.00943641557409114
1996-03-31,1994-03-31,1996-02-29,F0001,-0.004995800281181073,0.375,0.00959707321236313,0.35,0.0007,0.00889707321236313
1996-04-30,1994-04-30,1996-03-31,F0001,-0.0038636534274928414,0.4166666666666667,0.06370160404344731,0.30000000000000004,0.0006000000000000001,0.0631016040434473
1996-05-31,1994-05-31,1996-04-30,F0001,-0.002513519495402683,0.4166666666666667,0.003992120385822362,0.30000000000000004,0.0006000000000000001,0.003392120385822362
1996-06-30,1994-06-30,1996-05-31,F0001,0.00010163707066745964,0.4583333333333333,-0.07121083342770781,0.30000000000000004,0.0006000000000000001,-0.07181083342770782
1996-07-31,1994-07-31,1996-06-30,F0001,-0.00452678486899738,0.4166666666666667,0.040162806328438015,0.30000000000000004,0.0006000000000000001,0.03956280632843801
1996-08-31,1994-08-31,1996-07-31,F0001,-0.002308179234777885,0.4583333333333333,0.0027005251795423108,0.30000000000000004,0.0006000000000000001,0.0021005251795423105
1996-09-30,1994-09-30,1996-08-31,F0001,9.020720915353664e-05,0.5,-0.05047585382916363,0.30000000000000004,0.0006000000000000001,-0.05107585382916363
1996-10-31,1994-10-31,1996-09-30,F0001,-0.0007590872699869688,0.5,-0.032744070613538886,0.30000000000000004,0.0006000000000000001,-0.03334407061353889
1996-11-30,1994-11-30,1996-10-31,F0001,0.0015477727413466535,0.5,-0.012063900716137301,0.30000000000000004,0.0006000000000000001,-0.012663900716137301
1996-12-31,1994-12-31,1996-11-30,F0001,-0.001317155974664308,0.4583333333333333,-0.05923749582773756,0.30000000000000004,0.0006000000000000001,-0.059837495827737563
1997-01-31,1995-01-31,1996-12-31,F0001,0.0010391726403089496,0.4583333333333333,-0.004240239055221181,0.30000000000000004,0.0006000000000000001,-0.004840239055221181
1997-02-28,1995-02-28,1997-01-31,F0001,0.0005487035099198678,0.4166666666666667,0.4631949234053651,0.25,0.0005,0.4626949234053651
1997-03-31,1995-03-31,1997-02-28,F0001,0.018772131978340045,0.4583333333333333,0.048243984869060993,0.25,0.0005,0.04774398486906099
1997-04-30,1995-04-30,1997-03-31,F0001,0.025660913166161814,0.5,-0.0636027672900145,0.25,0.0005,-0.0641027672900145
1997-05-31,1995-05-31,1997-04-30,F0001,0.01632031970673742,0.4583333333333333,0.02803502425330481,0.25,0.0005,0.02753502425330481
1997-06-30,1995-06-30,1997-05-31,F0001,0.0171660497430568,0.4583333333333333,0.029289439315966385,0.25,0.0005,0.028789439315966385
1997-07-31,1995-07-31,1997-06-30,F0001,0.019474385049276233,0.5,-0.17826174152902247,0.25,0.0005,-0.17876174152902247
1997-08-31,1995-08-31,1997-07-31,F0001,0.01243546845445076,0.5,0.14464477874358916,0.25,0.0005,0.14414477874358916
1997-09-30,1995-09-30,1997-08-31,F0001,0.019190213118877475,0.5416666666666666,0.003226834889641187,0.25,0.0005,0.002726834889641187
1997-10-31,1995-10-31,1997-09-30,F0002,0.02263650000152828,0.5833333333333334,-0.02014781877277586,0.25,0.0005,-0.02064781877277586
1997-11-30,1995-11-30,1997-10-31,F0001,0.02385662084216289,0.5833333333333334,0.002693897829624688,0.25,0.0005,0.002193897829624688
1997-12-31,1995-12-31,1997-11-30,F0001,0.010198525138141568,0.5833333333333334,0.0568813077450186,0.25,0.0005,0.0563813077450186
1998-01-31,1996-01-31,1997-12-31,F0001,0.010904579494972921,0.5833333333333334,0.10505439622829593,0.25,0.0005,0.10455439622829593
1998-02-28,1996-02-29,1998-01-31,F0001,0.014984792742787745,0.5833333333333334,-0.04507328760896881,0.25,0.0005,-0.04557328760896881
1998-03-31,1996-03-31,1998-02-28,F0001,0.013414338865882725,0.5833333333333334,0.026830503787755363,0.25,0.0005,0.026330503787755363
1998-04-30,1996-04-30,1998-03-31,F0001,0.014138010110464228,0.5833333333333334,-0.11369575259562076,0.25,0.0005,-0.11419575259562076
1998-05-31,1996-05-31,1998-04-30,F0001,0.0064576799664251006,0.5416666666666666,-0.13440409252584354,0.25,0.0005,-0.13490409252584354
1998-06-30,1996-06-30,1998-05-31,F0001,0.00025773158151976006,0.5,-0.002811757880584764,0.25,0.0005,-0.003311757880584764
1998-07-31,1996-07-31,1998-06-30,F0001,0.0032296721379487803,0.5,-0.20344631301784138,0.25,0.0005,-0.20394631301784139
1998-08-31,1996-08-31,1998-07-31,F0001,-0.007864811948726458,0.4583333333333333,-0.07099528463034392,0.25,0.0005,-0.07149528463034392
1998-09-30,1996-09-30,1998-08-31,F0001,-0.011013065847008341,0.4166666666666667,0.18587576762753036,0.25,0.0005,0.18537576762753036
1998-10-31,1996-10-31,1998-09-30,F0001,-0.0018022725009954055,0.4583333333333333,0.2670317651911613,0.25,0.0005,0.2665317651911613
1998-11-30,1996-11-30,1998-10-31,F0001,0.009499055901065923,0.5,-0.023498492847348063,0.25,0.0005,-0.023998492847348063
1998-12-31,1996-12-31,1998-11-30,F0001,0.009013503682882007,0.5,0.06225550719442434,0.25,0.0005,0.06175550719442434
1999-01-31,1997-01-31,1998-12-31,F0001,0.01413991982226559,0.5416666666666666,-0.07170412684351862,0.25,0.0005,-0.07220412684351862
1999-02-28,1997-02-28,1999-01-31,F0001,0.011182464165751638,0.5416666666666666,0.0028214436970373253,0.25,0.0005,0.0023214436970373253
1999-03-31,1997-03-31,1999-02-28,F0001,-0.004617313748485952,0.5416666666666666,0.04942091064952688,0.25,0.0005,0.04892091064952688
1999-04-30,1997-04-30,1999-03-31,F0001,-0.004570750948095337,0.5416666666666666,0.2052633144720498,0.25,0.0005,0.2047633144720498
1999-05-31,1997-05-31,1999-04-30,F0001,0.005958650897602613,0.5833333333333334,0.5595107043791908,0.25,0.0005,0.5590107043791909
